date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:48:27	125787/125787	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2005:48:28%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/files/semana_1_800x.png?v=1664298120	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/files/semana_1_800xf6f1.png	(from https://lojablackskull.com/collections/all/)
02:48:27	354/354	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:28%20GMT	https://lojablackskull.com/collections/utilidades-domesticas	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/collections/utilidades-domesticas	(from https://lojablackskull.com/collections/all/)
02:48:28	432/432	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:28%20GMT	https://lojablackskull.com/products/furadeira-e-parafusadeira-de-impacto-1-2-13mm-bivolt-a-bateria-20-volts-com-2-baterias-dcd776c2-dewalt	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/products/furadeira-e-parafusadeira-de-impacto-1-2-13mm-bivolt-a-bateria-20-volts-com-2-baterias-dcd776c2-dewalt	(from https://lojablackskull.com/collections/all/)
02:48:28	430/430	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:29%20GMT	https://lojablackskull.com/products/ventilador-de-coluna-mallory-neo-air-15-air-timer-40cm-com-15-pas-140w-controle-remoto-preto-dourado	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/products/ventilador-de-coluna-mallory-neo-air-15-air-timer-40cm-com-15-pas-140w-controle-remoto-preto-dourado	(from https://lojablackskull.com/collections/all/)
02:48:28	167862/167862	---M-Z	200	added ('OK')	text/html	etag:%2228fb6-5f382dd184014-gzip%22	https://lojablackskull.com/collections/utilidades-domesticas/	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/collections/utilidades-domesticas/index.html	(from https://lojablackskull.com/collections/all/)
02:48:28	478/478	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:29%20GMT	https://lojablackskull.com/products/lavadora-de-alta-pressao-wap-lider-2200-com-1800psi-trava-de-seguranca-jato-de-agua-leque-e-concentrado-aplicador-de-detergente-e-sistema-stop-total	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/products/lavadora-de-alta-pressao-wap-lider-2200-com-1800psi-trava-de-seguranca-jato-de-agua-leque-e-concentrado-aplicador-de-detergente-e-sistema-stop-total	(from https://lojablackskull.com/collections/all/)
02:48:29	173279/173279	---M-Z	200	added ('OK')	text/html	etag:%222a4df-5f381e6c23fc8-gzip%22	https://lojablackskull.com/products/furadeira-e-parafusadeira-de-impacto-1-2-13mm-bivolt-a-bateria-20-volts-com-2-baterias-dcd776c2-dewalt/	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/products/furadeira-e-parafusadeira-de-impacto-1-2-13mm-bivolt-a-bateria-20-volts-com-2-baterias-dcd776c2-dewalt/index.html	(from https://lojablackskull.com/collections/all/)
02:48:29	352/352	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:30%20GMT	https://lojablackskull.com/products/aspirador-de-po-e-agua	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/products/aspirador-de-po-e-agua	(from https://lojablackskull.com/collections/all/)
02:48:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:30%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/files/desc_1.png?v=1664297379	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/files/desc_11c48.png	(from https://lojablackskull.com/collections/all/)
02:48:30	172482/172482	---M-Z	200	added ('OK')	text/html	etag:%222a1c2-5f381e74b2755-gzip%22	https://lojablackskull.com/products/ventilador-de-coluna-mallory-neo-air-15-air-timer-40cm-com-15-pas-140w-controle-remoto-preto-dourado/	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/products/ventilador-de-coluna-mallory-neo-air-15-air-timer-40cm-com-15-pas-140w-controle-remoto-preto-dourado/index.html	(from https://lojablackskull.com/collections/all/)
02:48:30	229765/229765	---M-Z	200	added ('OK')	text/html	etag:%2238185-5f381e6fe3f92-gzip%22	https://lojablackskull.com/products/lavadora-de-alta-pressao-wap-lider-2200-com-1800psi-trava-de-seguranca-jato-de-agua-leque-e-concentrado-aplicador-de-detergente-e-sistema-stop-total/	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/products/lavadora-de-alta-pressao-wap-lider-2200-com-1800psi-trava-de-seguranca-jato-de-agua-leque-e-concentrado-aplicador-de-detergente-e-sistema-stop-total/index.html	(from https://lojablackskull.com/collections/all/)
02:48:30	31461/31461	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Feb%202023%2009:36:04%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/files/desc_1.png?v=1664297379	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/files/desc_11c48.png	(from https://lojablackskull.com/collections/all/)
02:48:31	207231/207231	---M-Z	200	added ('OK')	text/html	etag:%223297f-5f381e685b355-gzip%22	https://lojablackskull.com/products/aspirador-de-po-e-agua/	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/products/aspirador-de-po-e-agua/index.html	(from https://lojablackskull.com/collections/all/)
02:48:31	281/281	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2005:48:31%20GMT	https://lojablackskull.com/cart/POST	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/cart/POST	(from https://lojablackskull.com/cart/)
02:48:31	281/281	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2005:48:32%20GMT	https://lojablackskull.com/search/POST	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/search/POST	(from https://lojablackskull.com/search/)
02:48:32	281/281	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2005:48:32%20GMT	https://lojablackskull.com/collections/frontpage/POST	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/collections/frontpage/POST	(from https://lojablackskull.com/collections/frontpage/)
02:48:33	62772/62772	---M-Z	200	added ('OK')	image/jpeg	etag:%2256e8d22d106598be67b9b46dae8b3443%22	https://images.tcdn.com.br/img/img_prod/886766/180_tecido_fast_patch_termodinamico_24x35cm_cor_l209v_branco_696312354_1_0349dd553f8d96941204d30c0e72beec.jpg	C:/Users/gomes/Desktop/Clonado/b/images.tcdn.com.br/img/img_prod/886766/180_tecido_fast_patch_termodinamico_24x35cm_cor_l209v_branco_696312354_1_0349dd553f8d96941204d30c0e72beec.jpg	(from https://lojablackskull.com/produto.php?id=119)
02:48:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:34%20GMT	https://imgur.com/vba7rUH.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/vba7rUH.d4.delayed	(from https://lojablackskull.com/produto.php?id=118)
02:48:34	82858/82858	---M--	200	added ('OK')	image/jpeg	etag:%22bccff4d28d3759fea80d226b8636e584%22	https://i.imgur.com/vba7rUH.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/vba7rUH.jpg	(from https://lojablackskull.com/produto.php?id=118)
02:48:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:35%20GMT	https://imgur.com/YTpB2Cg.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/YTpB2Cg.d6.delayed	(from https://lojablackskull.com/produto.php?id=118)
02:48:35	104620/104620	---M--	200	added ('OK')	image/png	etag:%22a67c008a67abe21cf44e1cb9a89954d6%22	https://i.imgur.com/YTpB2Cg.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/YTpB2Cg.png	(from https://lojablackskull.com/produto.php?id=118)
02:48:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:36%20GMT	https://imgur.com/q7wyqCc.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/q7wyqCc.d8.delayed	(from https://lojablackskull.com/produto.php?id=117)
02:48:36	78529/78529	---M--	200	added ('OK')	image/jpeg	etag:%22d2d75c9af0cd58168ffaeb80abd09725%22	https://i.imgur.com/q7wyqCc.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/q7wyqCc.jpg	(from https://lojablackskull.com/produto.php?id=117)
02:48:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:37%20GMT	https://imgur.com/SsjN8Mk.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/SsjN8Mk.da.delayed	(from https://lojablackskull.com/produto.php?id=116)
02:48:37	54961/54961	---M--	200	added ('OK')	image/jpeg	etag:%22aab224c1cf7aca2ce0ba30d1042495e1%22	https://i.imgur.com/SsjN8Mk.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/SsjN8Mk.jpg	(from https://lojablackskull.com/produto.php?id=116)
02:48:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:38%20GMT	https://imgur.com/F0JFTYO.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/F0JFTYO.dc.delayed	(from https://lojablackskull.com/produto.php?id=115)
02:48:37	85421/85421	---M--	200	added ('OK')	image/jpeg	etag:%222dcdd466500e114cd54055a19bd28eef%22	https://i.imgur.com/F0JFTYO.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/F0JFTYO.jpg	(from https://lojablackskull.com/produto.php?id=115)
02:48:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:38%20GMT	https://imgur.com/jbcuxYB.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/jbcuxYB.de.delayed	(from https://lojablackskull.com/produto.php?id=114)
02:48:38	55742/55742	---M--	200	added ('OK')	image/jpeg	etag:%220e691b64be9d0bac7a5085d55d177bc6%22	https://i.imgur.com/jbcuxYB.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/jbcuxYB.jpg	(from https://lojablackskull.com/produto.php?id=114)
02:48:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:39%20GMT	https://imgur.com/g7XLqeB.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/g7XLqeB.e0.delayed	(from https://lojablackskull.com/produto.php?id=113)
02:48:39	40252/40252	---M--	200	added ('OK')	image/jpeg	etag:%2218873fb39b43256b2278b075dc34f42c%22	https://i.imgur.com/g7XLqeB.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/g7XLqeB.jpg	(from https://lojablackskull.com/produto.php?id=113)
02:48:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:40%20GMT	https://imgur.com/mVnDgmc.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/mVnDgmc.e2.delayed	(from https://lojablackskull.com/produto.php?id=112)
02:48:40	72603/72603	---M--	200	added ('OK')	image/jpeg	etag:%225edcd22cf72a5e7d3305e93e532e7c55%22	https://i.imgur.com/mVnDgmc.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/mVnDgmc.jpg	(from https://lojablackskull.com/produto.php?id=112)
02:48:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:41%20GMT	https://imgur.com/Hk0tvXz.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/Hk0tvXz.e4.delayed	(from https://lojablackskull.com/produto.php?id=111)
02:48:41	48030/48030	---M--	200	added ('OK')	image/jpeg	etag:%2235fd122d49ee60b3ea666e58e4ce3659%22	https://i.imgur.com/Hk0tvXz.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/Hk0tvXz.jpg	(from https://lojablackskull.com/produto.php?id=111)
02:48:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:42%20GMT	https://imgur.com/B4ECPt6.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/B4ECPt6.e6.delayed	(from https://lojablackskull.com/produto.php?id=110)
02:48:42	64773/64773	---M--	200	added ('OK')	image/jpeg	etag:%22c4db96c98d72764860e4a292895bcefd%22	https://i.imgur.com/B4ECPt6.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/B4ECPt6.jpg	(from https://lojablackskull.com/produto.php?id=110)
02:48:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:43%20GMT	https://imgur.com/DIix7gv.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/DIix7gv.e8.delayed	(from https://lojablackskull.com/produto.php?id=109)
02:48:43	66705/66705	---M--	200	added ('OK')	image/jpeg	etag:%22eebd96b7dceae59fff7f6e7e21f8163d%22	https://i.imgur.com/DIix7gv.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/DIix7gv.jpg	(from https://lojablackskull.com/produto.php?id=109)
02:48:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:44%20GMT	https://imgur.com/jzNmRdS.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/jzNmRdS.ea.delayed	(from https://lojablackskull.com/produto.php?id=108)
02:48:44	45658/45658	---M--	200	added ('OK')	image/jpeg	etag:%22e295e815e2d78c6118708f702d3a4226%22	https://i.imgur.com/jzNmRdS.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/jzNmRdS.jpg	(from https://lojablackskull.com/produto.php?id=108)
02:48:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:45%20GMT	https://imgur.com/DIt4B5e.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/DIt4B5e.ec.delayed	(from https://lojablackskull.com/produto.php?id=107)
02:48:45	65481/65481	---M--	200	added ('OK')	image/png	etag:%22c6ec545e832849d67baba882971da028%22	https://i.imgur.com/DIt4B5e.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/DIt4B5e.png	(from https://lojablackskull.com/produto.php?id=107)
02:48:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:46%20GMT	https://imgur.com/xPUoDkk.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/xPUoDkk.ee.delayed	(from https://lojablackskull.com/produto.php?id=106)
02:48:46	59559/59559	---M--	200	added ('OK')	image/jpeg	etag:%22d4488838b8404b060b86fa666c5de9f9%22	https://i.imgur.com/xPUoDkk.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/xPUoDkk.jpg	(from https://lojablackskull.com/produto.php?id=106)
02:48:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:47%20GMT	https://imgur.com/kVQSjQH.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/kVQSjQH.f0.delayed	(from https://lojablackskull.com/produto.php?id=105)
02:48:47	57872/57872	---M--	200	added ('OK')	image/jpeg	etag:%2293c092b7f3122fe8f5d5a7f016ea20d5%22	https://i.imgur.com/kVQSjQH.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/kVQSjQH.jpg	(from https://lojablackskull.com/produto.php?id=105)
02:48:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:48%20GMT	https://imgur.com/inz0pFf.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/inz0pFf.f2.delayed	(from https://lojablackskull.com/produto.php?id=104)
02:48:49	57895/57895	---M--	200	added ('OK')	image/jpeg	etag:%225445ff35ff33efe58742eea9dfcb77f5%22	https://i.imgur.com/inz0pFf.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/inz0pFf.jpg	(from https://lojablackskull.com/produto.php?id=104)
02:48:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:50%20GMT	https://imgur.com/Be3QaV9.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/Be3QaV9.f4.delayed	(from https://lojablackskull.com/produto.php?id=100)
02:48:50	57782/57782	---M--	200	added ('OK')	image/jpeg	etag:%2206161344be065428cf26b4a9ce4cc449%22	https://i.imgur.com/Be3QaV9.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/Be3QaV9.jpg	(from https://lojablackskull.com/produto.php?id=100)
02:48:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:51%20GMT	https://imgur.com/XGEfEps.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/XGEfEps.f6.delayed	(from https://lojablackskull.com/produto.php?id=99)
02:48:51	31917/31917	---M--	200	added ('OK')	image/jpeg	etag:%22fd23df4ca77be949293de3a7afdf6495%22	https://i.imgur.com/XGEfEps.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/XGEfEps.jpg	(from https://lojablackskull.com/produto.php?id=99)
02:48:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:52%20GMT	https://imgur.com/21ABkDg.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/21ABkDg.f8.delayed	(from https://lojablackskull.com/produto.php?id=98)
02:48:52	114362/114362	---M--	200	added ('OK')	image/jpeg	etag:%221ff86a4d36035047b331a97fbc5af9ed%22	https://i.imgur.com/21ABkDg.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/21ABkDg.jpg	(from https://lojablackskull.com/produto.php?id=98)
02:48:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:53%20GMT	https://imgur.com/UP1cBTt.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/UP1cBTt.fa.delayed	(from https://lojablackskull.com/produto.php?id=97)
02:48:53	60484/60484	---M--	200	added ('OK')	image/jpeg	etag:%22dd66ef6279491aa6237d9093fdc0623e%22	https://i.imgur.com/UP1cBTt.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/UP1cBTt.jpg	(from https://lojablackskull.com/produto.php?id=97)
02:48:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:54%20GMT	https://imgur.com/L22kaJt.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/L22kaJt.fc.delayed	(from https://lojablackskull.com/produto.php?id=95)
02:48:54	81328/81328	---M--	200	added ('OK')	image/jpeg	etag:%2267af1f09c627facc461885237a250432%22	https://i.imgur.com/L22kaJt.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/L22kaJt.jpg	(from https://lojablackskull.com/produto.php?id=95)
02:48:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:55%20GMT	https://imgur.com/ybBmaTO.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/ybBmaTO.fe.delayed	(from https://lojablackskull.com/produto.php?id=94)
02:48:55	81009/81009	---M--	200	added ('OK')	image/jpeg	etag:%22ef4e21f70e286b1161cdb57f6c3fd6dd%22	https://i.imgur.com/ybBmaTO.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/ybBmaTO.jpg	(from https://lojablackskull.com/produto.php?id=94)
02:48:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:56%20GMT	https://imgur.com/rHdLMqN.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/rHdLMqN.100.delayed	(from https://lojablackskull.com/produto.php?id=93)
02:48:56	51142/51142	---M--	200	added ('OK')	image/jpeg	etag:%22f689c64e9ab19a99ef0f96e401853c1a%22	https://i.imgur.com/rHdLMqN.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/rHdLMqN.jpg	(from https://lojablackskull.com/produto.php?id=93)
02:48:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:57%20GMT	https://imgur.com/XXf6JnU.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/XXf6JnU.102.delayed	(from https://lojablackskull.com/produto.php?id=92)
02:48:57	79520/79520	---M--	200	added ('OK')	image/jpeg	etag:%22df3392ed014bd0ec8a90f7085068cd97%22	https://i.imgur.com/XXf6JnU.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/XXf6JnU.jpg	(from https://lojablackskull.com/produto.php?id=92)
02:48:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:58%20GMT	https://imgur.com/pBJWTl4.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/pBJWTl4.104.delayed	(from https://lojablackskull.com/produto.php?id=91)
02:48:58	50791/50791	---M--	200	added ('OK')	image/jpeg	etag:%22fef52816ee5f2c8316a0ee344238b232%22	https://i.imgur.com/pBJWTl4.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/pBJWTl4.jpg	(from https://lojablackskull.com/produto.php?id=91)
02:48:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:48:59%20GMT	https://imgur.com/YVZXiK1.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/YVZXiK1.106.delayed	(from https://lojablackskull.com/produto.php?id=90)
02:48:59	168557/168557	---M--	200	added ('OK')	image/jpeg	etag:%2245f31ade853741bcdcd9ffb8cc96f76e%22	https://i.imgur.com/YVZXiK1.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/YVZXiK1.jpg	(from https://lojablackskull.com/produto.php?id=90)
02:48:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:49:00%20GMT	https://imgur.com/N3mTRTk.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/N3mTRTk.108.delayed	(from https://lojablackskull.com/produto.php?id=89)
02:49:00	107840/107840	---M--	200	added ('OK')	image/png	etag:%223658d279fe9e6cf5330376cac0cb9ff9%22	https://i.imgur.com/N3mTRTk.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/N3mTRTk.png	(from https://lojablackskull.com/produto.php?id=89)
02:49:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:49:01%20GMT	https://imgur.com/3hAihr4.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/3hAihr4.10a.delayed	(from https://lojablackskull.com/produto.php?id=88)
02:49:01	65331/65331	---M--	200	added ('OK')	image/jpeg	etag:%2206e5eec47f7d11ec3eb60a003ec8c6e5%22	https://i.imgur.com/3hAihr4.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/3hAihr4.jpg	(from https://lojablackskull.com/produto.php?id=88)
02:49:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:49:02%20GMT	https://imgur.com/xI8506W.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/xI8506W.10c.delayed	(from https://lojablackskull.com/produto.php?id=88)
02:49:02	59620/59620	---M--	200	added ('OK')	image/jpeg	etag:%222c285f996ad33db01ace6221f92856d7%22	https://i.imgur.com/xI8506W.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/xI8506W.jpg	(from https://lojablackskull.com/produto.php?id=88)
02:49:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:49:03%20GMT	https://imgur.com/biOI2Si.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/biOI2Si.10e.delayed	(from https://lojablackskull.com/produto.php?id=87)
02:49:02	73327/73327	---M--	200	added ('OK')	image/jpeg	etag:%22b410f169216cfd97105cca7d606eba93%22	https://i.imgur.com/biOI2Si.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/biOI2Si.jpg	(from https://lojablackskull.com/produto.php?id=87)
02:49:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:49:03%20GMT	https://imgur.com/w6vtgfx.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/w6vtgfx.110.delayed	(from https://lojablackskull.com/produto.php?id=87)
02:49:03	52907/52907	---M--	200	added ('OK')	image/jpeg	etag:%228be679d99aff38f6bafba570cd06eb95%22	https://i.imgur.com/w6vtgfx.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/w6vtgfx.jpg	(from https://lojablackskull.com/produto.php?id=87)
02:49:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:49:04%20GMT	https://imgur.com/2FaiLT9.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/2FaiLT9.112.delayed	(from https://lojablackskull.com/produto.php?id=80)
02:49:04	40515/40515	---M--	200	added ('OK')	image/jpeg	etag:%22c3e6820adced0ed55bacfb85e831a774%22	https://i.imgur.com/2FaiLT9.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/2FaiLT9.jpg	(from https://lojablackskull.com/produto.php?id=80)
02:49:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:49:05%20GMT	https://imgur.com/00oxhbh.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/00oxhbh.114.delayed	(from https://lojablackskull.com/produto.php?id=80)
02:49:04	44363/44363	---M--	200	added ('OK')	image/jpeg	etag:%225a3f8500475980ce640b8219da44f60c%22	https://i.imgur.com/00oxhbh.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/00oxhbh.jpg	(from https://lojablackskull.com/produto.php?id=80)
02:49:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:49:06%20GMT	https://imgur.com/FBIbqsp.png	C:/Users/gomes/Desktop/Clonado/b/imgur.com/FBIbqsp.116.delayed	(from https://lojablackskull.com/produto.php?id=80)
02:49:06	104620/104620	---M--	200	added ('OK')	image/png	etag:%22a67c008a67abe21cf44e1cb9a89954d6%22	https://i.imgur.com/FBIbqsp.png	C:/Users/gomes/Desktop/Clonado/b/i.imgur.com/FBIbqsp.png	(from https://lojablackskull.com/produto.php?id=80)
02:49:07	281/281	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2005:49:07%20GMT	https://lojablackskull.com/pages/contact/POST	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/pages/contact/POST.118.delayed	(from https://lojablackskull.com/pages/contact/)
02:49:07	55258/55258	---M-Z	200	added ('OK')	text/css	etag:%22d7da-5e3286ac44e7c-gzip%22	https://cdn.correios.com.br/animate/3.5.1/css/animate.min.css?v1.35	C:/Users/gomes/Desktop/Clonado/b/cdn.correios.com.br/animate/3.5.1/css/animate.min0e6d.css	(from https://lojablackskull.com/pages/)
02:49:08	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%227918-5f40aef2b5cc0-gzip%22	https://rastreamento.correios.com.br/lib/font-awesome/css/font-awesome.min.css?v1.35	C:/Users/gomes/Desktop/Clonado/b/rastreamento.correios.com.br/lib/font-awesome/css/font-awesome.min0e6d.css	(from https://lojablackskull.com/pages/)
